SEQ;LONG;LAT;LOCAL_ED;LOCALIZACA;REFERENCIA;DATA;MES;H_INICIO;H_FIM;DURACAO;DUR_H
716.000000;-46.646514;-23.567961;R CINCINATO BRAGA;R. CINCINATO BRAGA;R CARLOS SAMPAIO - UNICO;19/03/2019;3.000000;18:23:00;19:07:00;00:44:00;0.73
717.000000;-46.589148;-23.536647;AV CELSO GARCIA;AV. CELSO GARCIA;PC MAJ GUILHERME RUDGE - CENTRO/BAIRRO;19/03/2019;3.000000;18:41:00;19:45:00;01:04:00;1.07
718.000000;-46.720940;-23.430300;AV RAIMUNDO PEREIRA DE MAGALHAES;AV. RAIMUNDO PEREIRA DE MAGALHAES;ALTURA DO N├ÜMERO 12827 - BAIRRO/CENTRO;19/03/2019;3.000000;19:30:00;19:47:00;00:17:00;0.28
719.000000;-46.676620;-23.695180;R MIGUEL YUNES;R. MIGUEL YUNES;AV NSRA DE SABARA - MARGINAL/INTERLAGOS;20/03/2019;3.000000;07:02:00;07:25:00;00:23:00;0.38
720.000000;-46.649880;-23.537050;AV SAO JOAO;AV. S. JOAO;AL GLETE - BAIRRO/CENTRO;20/03/2019;3.000000;07:44:00;07:59:00;00:15:00;0.25
721.000000;-46.600089;-23.530723;AV GUILHERME COTCHING;AV. GUILHERME COTCHING;ALTURA DO N├ÜMERO 16 - CENTRO/BAIRRO;20/03/2019;3.000000;10:07:00;11:34:00;01:27:00;1.45
722.000000;-46.747340;-23.527110;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;PTE ENG ROBERTO ROSSI ZUCCOLO - INT/CASTELO - LOCAL;21/03/2019;3.000000;04:58:00;08:36:00;03:38:00;3.63
723.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;R OLIVIA FEDER - INTERLAGOS/CASTELO - LOCAL;21/03/2019;3.000000;04:59:00;08:36:00;03:37:00;3.62
724.000000;-46.691250;-23.590400;AV DAS NACOES UNIDAS;AV. DAS NACOES UNIDAS;AV PRES JUSCELINO KUBITSCHEK - INTERLAGOS/CASTELO - LOCAL;21/03/2019;3.000000;05:27:00;08:37:00;03:10:00;3.17
725.000000;-46.695020;-23.580860;AV MAGALHAES DE CASTRO;AV. MAGALHAES DE CASTRO;PTE DO MORUMBI CAIO POMPEU DE TOLEDO - CASTELO/INTERLAGOS - LOCAL;21/03/2019;3.000000;05:30:00;08:37:00;03:07:00;3.12
726.000000;-46.650951;-23.535584;R GAL JULIO MARCONDES SALGADO;R. GAL. JULIO MARCONDES SALGADO;AL. NOTHMANN - ├ÜNICO;28/03/2019;3.000000;08:44:00;08:47:00;00:03:00;0.05
727.000000;-46.577164;-23.552376;AV SALIM FARAH MALUF;AV SALIM FARAH MALUF;R DEMETRIO RIBEIRO-MARGINALV PRUDENTE - EXPRESSA-MO;06/04/2019;4.000000;14:20:00;18:08:00;03:48:00;3.80
728.000000;-46.641770;-23.537580;AV RIO BRANCO;AV RIO BRANCO REPUBLICA;R GAL OSORIO  R AURORA-BAIRROCENTRO - UNICA-SE;06/04/2019;4.000000;14:39:00;16:09:00;01:30:00;1.50
729.000000;-46.642490;-23.536600;AV RIO BRANCO;AV RIO BRANCO REPUBLICA;AV DUQ DE CAXIAS-BAIRROCENTRO - UNICA-SE;06/04/2019;4.000000;14:45:00;16:08:00;01:23:00;1.38
730.000000;-46.639130;-23.559360;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO LIBERDADE;VD GAL EUCLIDES DE FIGUEIREDO-AMBOS-MG;06/04/2019;4.000000;14:49:00;16:28:00;01:39:00;1.65
731.000000;-46.535370;-23.541640;AV ARICANDUVA;AV ARICANDUVA;R BAQUIA-ITAQUERAMARGINAL - EXPRESSA-AF;06/04/2019;4.000000;14:56:00;16:02:00;01:06:00;1.10
732.000000;-46.535370;-23.541640;AV ARICANDUVA;AV ARICANDUVA;R BAQUIA-ITAQUERAMARGINAL - EXPRESSA-AF;06/04/2019;4.000000;14:56:00;16:02:00;01:06:00;1.10
733.000000;-46.651050;-23.597200;R SENA MADUREIRA MOEMA;R SENA MADUREIRA MOEMA;AV PROF ASCENDINO REIS-AMBOS - UNICA-MG;06/04/2019;4.000000;14:57:00;16:12:00;01:15:00;1.25
734.000000;-46.651050;-23.597200;R SENA MADUREIRA MOEMA;R SENA MADUREIRA MOEMA;AV PROF ASCENDINO REIS-AMBOS - UNICA-MG;06/04/2019;4.000000;14:57:00;16:12:00;01:15:00;1.25
735.000000;-46.517360;-23.555360;AV ARICANDUVA;AV ARICANDUVA;AV ITAQUERA-MARGINALITAQUERA - AMBAS-AF;06/04/2019;4.000000;15:06:00;15:29:00;00:23:00;0.38
736.000000;-46.702090;-23.525810;R JEROAQUARA;R JEROAQUARA LAPA;R CORIOLANO  R FAUSTOLO-UNICO - UNICA-LA;06/04/2019;4.000000;15:08:00;16:00:00;00:52:00;0.87
737.000000;-46.701040;-23.520600;R GUAICURUS;R GUAICURUS LAPA;PC MELVIN JONES-UNICO - UNICA-LA;06/04/2019;4.000000;15:11:00;16:15:00;01:04:00;1.07
738.000000;-46.576920;-23.584330;AV PROF LUIZ IGNACIO ANHAIA MELLO;AV PROF LUIZ IGNACIO ANHAIA MELLO SAO LUCAS;PC RUY ROXO-AMBOS - UNICA-VP;06/04/2019;4.000000;15:13:00;15:48:00;00:35:00;0.58
739.000000;-46.691250;-23.590400;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;AV PRES JUSCELINO KUBITSCHEK-INTERLAGOSCASTELO - LOCAL-PI;06/04/2019;4.000000;15:15:00;17:31:00;02:16:00;2.27
740.000000;-46.682260;-23.526380;AV POMPEIA;AV POMPEIA BARRA FUNDA;R PALESTRA ITALIA  R VENANCIO AIRES-AMBOS - UNICA-LA;06/04/2019;4.000000;15:16:00;15:55:00;00:39:00;0.65
741.000000;-46.526620;-23.548980;R MANILHA CARRAO;R MANILHA CARRAO;R GANGES-AMBOS-AF;06/04/2019;4.000000;15:16:00;16:30:00;01:14:00;1.23
742.000000;-46.690560;-23.588150;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;R OLIVIA FEDER-INTERLAGOSCASTELO - LOCAL-PI;06/04/2019;4.000000;15:17:00;17:29:00;02:12:00;2.20
743.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV MARQ DE SAO VICENTE;PC PASCOAL MARTINS-AMBOS-LA;06/04/2019;4.000000;15:18:00;15:56:00;00:38:00;0.63
744.000000;-46.746440;-23.520360;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE JAGUARE-HIRANT SANAZAR-INTERLAGOSCASTELO-LA;06/04/2019;4.000000;15:30:00;15:45:00;00:15:00;0.25
745.000000;-46.668670;-23.585620;AV ANTONIO J DE MOURA ANDRADE;AV ANTONIO J DE MOURA ANDRADE;ALTURA DO NUMERO 513-IBIRAPUERAMARGINAL-MG;06/04/2019;4.000000;16:01:00;19:10:00;03:09:00;3.15
746.000000;-46.734230;-23.545570;MARGINAL PINHEIROS;MARGINAL PINHEIROS CBINT BUTANTA;PTE JAGUARE-HIRANT SANAZAR-CASTELOINTERLAGOS - UNICA-LA;06/04/2019;4.000000;16:11:00;17:51:00;01:40:00;1.67
747.000000;-46.668103;-23.585394;CV TRIBUNAL DE JUSTICA DO E SP;CV TRIBUNAL DE JUSTICA DO E SP;ALTURA NUMERO 0 - IBIRAPUERA/MARGINAL;06/04/2019;4.000000;17:11:00;22:13:00;05:02:00;5.03
748.000000;-46.597376;-23.528109;MARGINAL TIETE;MARGINAL TIETE;PTE PRES JANIO QUADROS - CASTELO B/A SENNA - CENTRAL;07/04/2019;4.000000;22:21:00;02:02:00;23/01/1900 03:41:00;3.68
749.000000;-46.747030;-23.520366;MARGINAL TIETE;MARGINAL TIETE;PTE DOS REMEDIOS-CARMEN F. NEVES - A SENNA/CASTELO B - EXPRESSA;07/04/2019;4.000000;23:36:00;02:01:00;23/01/1900 02:25:00;2.42
750.000000;-46.726630;-23.514120;AV OTAVIANO ALVES DE LIMA;AV. OTAVIANO ALVES DE LIMA (CASA VERDE);PTE ATTILIO FONTANA - A SENNA/CASTELO B - LOCAL;07/04/2019;4.000000;22:38:00;01:40:00;23/01/1900 03:02:00;3.03
751.000000;-46.691085;-23.514373;PC DR PEDRO CORAZZA;PC. DR. PEDRO CORAZZA;AV COMEN MARTINELLI - BAIRRO/CENTRO;07/04/2019;4.000000;23:30:00;23:37:00;00:07:00;0.12
752.000000;-46.726850;-23.649880;CV TREVO DE TRINTA E DOIS;CV. TREVO DE TRINTA E DOIS (CEBOLAO);MARGINAL PINHEIROS CBINT - TIETE/PINHEIROS - EXP;07/04/2019;4.000000;23:46:00;02:01:00;23/01/1900 02:15:00;2.25
753.000000;-46.590018;-23.445944;TRAV FOZ DO TEJO;TRAV. FOZ DO TEJO;TODA EXTENS├âO - ├ÜNICO;07/04/2019;4.000000;23:46:00;02:01:00;23/01/1900 02:15:00;2.25
754.000000;-46.581870;-23.535040;AV CELSO GARCIA;AV CELSO GARCIA;ALTURA DO NUMERO 3165-CENTROBAIRRO-MO;08/04/2019;4.000000;12:30:00;12:28:00;23:58:00;23.97
755.000000;-46.641710;-23.537850;AV RIO BRANCO;AV RIO BRANCO;ALTURA DO NUMERO 633-BAIRROCENTRO - UNICA-SE;08/04/2019;4.000000;14:34:00;14:35:00;00:01:00;0.02
756.000000;-46.641230;-23.538560;AV RIO BRANCO;AV RIO BRANCO;ALTURA DO NUMERO 547-BAIRROCENTRO - NAO INFORMADA-SE;08/04/2019;4.000000;14:37:00;16:06:00;01:29:00;1.48
757.000000;-46.666610;-23.514270;MARGINAL TIETE;MARGINAL TIETE ASCB EXPRESSA CASA VERDE;PTE DO LIMAO-ADHEMAR F DA SILVA-A SENNACASTELO B - EXPRESSA-CV;08/04/2019;4.000000;17:46:00;18:38:00;00:52:00;0.87
758.000000;-46.639824;-23.540294;AV RIO BRANCO;AV RIO BRANCO;ALTURA DO NUMERO 313-BAIRROCENTRO - UNICA-SE;08/04/2019;4.000000;17:52:00;19:07:00;01:15:00;1.25
759.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R OLIVIA FEDER-INTERLAGOSCASTELO - LOCAL-PI;08/04/2019;4.000000;17:56:00;18:46:00;00:50:00;0.83
760.000000;-46.674059;-23.481155;AV INAJAR DE SOUZA;AV INAJAR DE SOUZA;R EDMUNDO KRUG-LAPAFREGUESIA - NAO INFORMADA-CV;08/04/2019;4.000000;17:58:00;18:00:00;00:02:00;0.03
761.000000;-46.614768;-23.541812;AV RANGEL PESTANA;AV RANGEL PESTANA;R GOMES CARDIM-CENTROBAIRRO-MO;08/04/2019;4.000000;18:06:00;18:44:00;00:38:00;0.63
762.000000;-46.610430;-23.539743;AV CELSO GARCIA;AV CELSO GARCIA;R DR COSTA VALENTE-CENTROBAIRRO-MO;08/04/2019;4.000000;18:10:00;18:44:00;00:34:00;0.57
763.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV CELSO GARCIA;R SALDANHA MARINHO-CENTROBAIRRO-MO;08/04/2019;4.000000;18:10:00;18:44:00;00:34:00;0.57
764.000000;-46.544528;-23.608024;R COSTA BARROS;R COSTA BARROS;R BARBEIRO DE SEVILHA-AMBOS-VP;08/04/2019;4.000000;18:22:00;20:10:00;01:48:00;1.80
765.000000;-46.540280;-23.610480;R COSTA BARROS;R COSTA BARROS SAO LUCAS;R BARBEIRO DE SEVILHA-CENTROBAIRRO-VP;08/04/2019;4.000000;18:22:00;18:24:00;00:02:00;0.03
766.000000;-46.719720;-23.598130;PC ROBERTO GOMES PEDROSA;PC ROBERTO GOMES PEDROSA;AV PDE LEBRET NVAL SO-BAIRROCENTRO-MB;08/04/2019;4.000000;18:58:00;20:20:00;01:22:00;1.37
767.000000;-46.701830;-23.617640;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO BUTANTA;PTE DO MORUMBI CAIO POMPEU DE TOLEDO-CASTELOINTERLAGOS - UNICA-CL;09/04/2019;4.000000;15:40:00;20:30:00;04:50:00;4.83
768.000000;-46.700790;-23.572300;MARGINAL PINHEIROS;MARGINAL PINHEIROS INTCB ALTO DE PINHEIROS;PTE EUSEBIO MATOSO-INTERLAGOSCASTELO - EXPRESSA-PI;09/04/2019;4.000000;15:48:00;18:36:00;02:48:00;2.80
769.000000;-46.706940;-23.562090;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO BUTANTA;PTE ENG ROBERTO ROSSI ZUCCOLO-CASTELOINTERLAGOS - LOCAL-BT;09/04/2019;4.000000;15:54:00;20:37:00;04:43:00;4.72
770.000000;-46.693457;-23.594522;MARGINAL PINHEIROS;MARGINAL PINHEIROS (ALTO DE PINHEIROS);PTE ENG ARY TORRES - INTERLAGOS/CASTELO - EXP;09/04/2019;4.000000;15:58:00;20:27:00;04:29:00;4.48
771.000000;-46.697550;-23.607710;MARGINAL PINHEIROS;MARGINAL PINHEIROS INTCB ALTO DE PINHEIROS;PTE OCTAVIO FRIAS DE OLIVEIRA-INTERLAGOSCASTELO - EXPRESSA-PI;09/04/2019;4.000000;16:03:00;20:38:00;04:35:00;4.58
772.000000;-46.697770;-23.609400;PTE OCTAVIO FRIAS DE OLIVEIRA;PTE OCTAVIO FRIAS DE OLIVEIRA (ITAIM BIBI);ALTURA DO N├ÜMERO 0: INICIO E TERMINO DA MESMA - BAIRRO/CENTRO;09/04/2019;4.000000;16:03:00;22:42:00;06:39:00;6.65
773.000000;-46.747340;-23.527110;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;PTE ENG ROBERTO ROSSI ZUCCOLO-INTERLAGOSCASTELO - LOCAL-PI;09/04/2019;4.000000;16:08:00;18:34:00;02:26:00;2.43
774.000000;-46.690560;-23.588150;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS ALTO DE PINHEIROS;R OLIVIA FEDER-INTERLAGOSCASTELO - EXPRESSA-PI;09/04/2019;4.000000;16:20:00;20:29:00;04:09:00;4.15
775.000000;-46.669460;-23.566120;R ESTADOS UNIDOS;R ESTADOS UNIDOS JARDIM PAULISTA;ALTURA DO NUMERO 1608-UNICO - UNICA-PI;09/04/2019;4.000000;16:39:00;20:06:00;03:27:00;3.45
776.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV CELSO GARCIA;R SALDANHA MARINHO-CENTROBAIRRO - UNICA-MO;09/04/2019;4.000000;16:40:00;17:41:00;01:01:00;1.02
777.000000;-46.653830;-23.515610;MARGINAL TIETE;MARGINAL TIETE CASA VERDE;PTE DA CASA VERDE-JORN WALTER ABRAHAO-A SENNACASTELO B - EXPRESSA-CV;09/04/2019;4.000000;17:06:00;18:26:00;01:20:00;1.33
778.000000;-46.722690;-23.483630;AV RAIMUNDO PEREIRA DE MAGALHAES;AV RAIMUNDO PEREIRA DE MAGALHAES;ALTURA DO NUMERO 5479-BAIRROCENTRO-PJ;09/04/2019;4.000000;17:56:00;18:32:00;00:36:00;0.60
779.000000;-46.740221;-23.527848;AV DR GASTAO VIDIGAL;AV. DR. GASTAO VIDIGAL;ALTURA DO N├ÜMERO 1595 - MARGINAL/PINHEIROS;10/04/2019;4.000000;06:58:00;07:00:00;00:02:00;0.03
780.000000;-46.401623;-23.489890;AV BRAS DA ROCHA CARDOSO;AV. BRAS DA ROCHA CARDOSO;ALTURA DO N├ÜMERO 505 - AMBOS;10/04/2019;4.000000;09:34:00;16:49:00;07:15:00;7.25
781.000000;-46.647754;-23.542751;R AMARAL GURGEL;R. AMARAL GURGEL;R STA ISABEL - CENTRO/BAIRRO;11/04/2019;4.000000;08:18:00;08:46:00;00:28:00;0.47
782.000000;-46.597376;-23.528109;MARGINAL TIETE;MARGINAL TIETE;PTE PRES JANIO QUADROS - CASTELO B/A SENNA - CENTRAL;14/04/2019;4.000000;09:52:00;11:18:00;01:26:00;1.43
783.000000;-46.666753;-23.515237;MARGINAL TIETE;MARGINAL TIETE;PTE DO LIMAO-ADHEMAR F. DA SILVA - CASTELO B/A SENNA - EXP;14/04/2019;4.000000;10:10:00;11:17:00;01:07:00;1.12
784.000000;-46.678912;-23.513281;MARGINAL TIETE;MARGINAL TIETE;PTE JULIO DE MESQUITA NETO - CASTELO B/A SENNA - CENTRAL;14/04/2019;4.000000;11:31:00;12:00:00;00:29:00;0.48
785.000000;-46.725363;-23.644720;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE JOAO DIAS - INTERLAGOS/CASTELO - LOCAL;14/04/2019;4.000000;11:49:00;13:38:00;01:49:00;1.82
786.000000;-46.613493;-23.552991;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;R ANDRE DE LEAO - CENTRO/BAIRRO;14/04/2019;4.000000;16:16:00;21:09:00;04:53:00;4.88
787.000000;-46.630740;-23.539930;AV SEN QUEIROS;AV SEN QUEIROS;R BR DE DUPRAT - UNICO;16/04/2019;4.000000;10:52:00;11:03:00;00:11:00;0.18
788.000000;-46.624797;-23.504145;R DARZAN;R DARZAN;AV CRUZEIRO DO SUL - BAIRRO/CENTRO;16/04/2019;4.000000;20:18:00;20:32:00;00:14:00;0.23
789.000000;-46.630740;-23.539930;R BR DE DUPRAT;R BR DE DUPRAT;AV SEN QUEIROS - ├ÜNICO;22/04/2019;4.000000;08:20:00;10:20:00;02:00:00;2.00
790.000000;-46.630740;-23.539930;AV SEN QUEIROS;AV SEN QUEIROS;R BR DE DUPRAT - UNICO;23/04/2019;4.000000;18:03:00;18:16:00;00:13:00;0.22
791.000000;-46.630740;-23.539930;R BR DE DUPRAT;R BR DE DUPRAT;AV SEN QUEIROS - ├ÜNICO;25/04/2019;4.000000;07:27:00;07:40:00;00:13:00;0.22
792.000000;-46.666870;-23.516110;MARGINAL TIETE;MARGINAL TIETE CBAS EXPRESSA BARRA FUNDA;PTE DO LIMAO-ADHEMAR F DA SILVA-CASTELO BA SENNA - EXPRESSA-LA;26/04/2019;4.000000;15:34:00;15:59:00;00:25:00;0.42
793.000000;-46.632590;-23.544310;AV VINTE E CINCO DE MARCO;VINTE E CINCO DE MAR├çO;LADEIRA PORTO GERAL-CENTROBAIRRO-SE;26/04/2019;4.000000;15:53:00;19:00:00;03:07:00;3.12
794.000000;-46.629580;-23.556810;R GLICERIO;R GLICERIO;R S PAULO-UNICO - UNICA-SE;26/04/2019;4.000000;16:01:00;16:52:00;00:51:00;0.85
795.000000;-46.628560;-23.557170;R SAO PAULO;R S PAULO;R TEIXEIRA LEITE-AMBOS - SE;26/04/2019;4.000000;16:11:00;16:34:00;00:23:00;0.38
796.000000;-46.627100;-23.542850;AV MERCURIO;AV MERCURIO;PC S VITO-BAIRROCENTRO-SE;26/04/2019;4.000000;16:15:00;19:00:00;02:45:00;2.75
797.000000;-46.639130;-23.559360;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO LIBERDADE;VD GAL EUCLIDES DE FIGUEIREDO-SANTANAAEROPORTO - AMBAS-MG;26/04/2019;4.000000;16:25:00;16:55:00;00:30:00;0.50
798.000000;-46.630110;-23.541890;R DA CANTAREIRA;R DA CANTAREIRA BOM RETIRO;R COMEN AFONSO KHERLAKIAN-UNICO - UNICA-SE;26/04/2019;4.000000;16:27:00;19:20:00;02:53:00;2.88
799.000000;-46.630110;-23.541890;R DA CANTAREIRA;RUA DA CANTAREIRA;R COMENDADOR AFONSO KHERLAKIAN-UNICO-SE;26/04/2019;4.000000;15:55:00;19:20:00;00:23:00;0.38
800.000000;-46.641770;-23.537580;AV RIO BRANCO;AV RIO BRANCO REPUBLICA;R GAL OSORIO-BAIRROCENTRO - UNICA-SE;26/04/2019;4.000000;16:32:00;17:25:00;00:53:00;0.88
801.000000;-46.639130;-23.559360;AV VINTE E TRES DE MAIO;AV VINTE E TRES DE MAIO LIBERDADE;VD GAL EUCLIDES DE FIGUEIREDO-AEROPORTOSANTANA - AMBAS-MG;26/04/2019;4.000000;16:32:00;16:57:00;00:25:00;0.42
802.000000;-46.623080;-23.552250;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;ALTURA DO NUMERO 200-AMBOS - UNICA-MO;26/04/2019;4.000000;16:39:00;18:20:00;01:41:00;1.68
803.000000;-46.598380;-23.538060;AV CELSO GARCIA;AV CELSO GARCIA;R SALDANHA MARINHO-CENTROBAIRRO - UNICA-MO;26/04/2019;4.000000;16:46:00;17:25:00;00:39:00;0.65
804.000000;-46.627042;-23.543123;AV MERCURIO;AV MERCURIO;PC S VITO-UNICO - ESQUERDA-SE;26/04/2019;4.000000;16:46:00;16:47:00;00:01:00;0.02
805.000000;-46.629470;-23.540356;AV MERCURIO;AV MERCURIO;R DA CANTAREIRA-UNICO - ESQUERDA-SE;26/04/2019;4.000000;16:50:00;17:25:00;00:35:00;0.58
806.000000;-46.725858;-23.516995;R MONTE PASCAL;R MONTE PASCAL;AV ERNESTO IGEL-AMBOS-LA;28/04/2019;4.000000;17:55:00;19:48:00;01:53:00;1.88
807.000000;-46.678112;-23.665335;AV INTERLAGOS;AV INTERLAGOS;AV YERVANT KISSAJIKIAN-AMBOS-SA;28/04/2019;4.000000;18:05:00;21:18:00;03:13:00;3.22
808.000000;-46.638770;-23.548401;TN ANHANGABAU;TN ANHANGABAU;EMBOQUE SUL - ERA/ST (S├ë);28/04/2019;4.000000;18:28:00;19:24:00;00:56:00;0.93
809.000000;-46.690269;-23.587799;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R OLIVIA FEDER - INTERLAGOS/CASTELO - LOCAL;28/04/2019;4.000000;20:19:00;21:16:00;00:57:00;0.95
810.000000;-46.725363;-23.644720;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;AV JOAO DIAS - INTERLAGOS/CASTELO - LOACAL;28/04/2019;4.000000;20:48:00;21:14:00;00:26:00;0.43
811.000000;-46.627042;-23.543123;AV MERCURIO;AV MERCURIO;PC S VITO - ├ÜNICO (S├ë);29/04/2019;4.000000;04:38:00;04:47:00;00:09:00;0.15
812.000000;-46.684603;-23.503916;AV ANTONIO MUNHOZ BONILHA;AV ANTONIO MUNHOZ BONILHA;AV NOSSA SENHORA DO O - BAIRRO/CENTRO - CASA VERDE;05/05/2019;5.000000;18:33:00;18:38:00;00:05:00;0.08
813.000000;-46.674140;-23.519510;PC PASCOAL MARTINS;P├ç PASCOAL MARTINS;AV MARQUES DE S├âO VICENTE-BAIRROCENTRO-LAPA;05/05/2019;5.000000;18:38:00;19:18:00;00:40:00;0.67
814.000000;-46.666610;-23.514270;MARGINAL TIETE;MARGINAL TIETE ASCB EXPRESSA;PONTE DO LIM├âO-ADHEMAR F. DA SILVA - A SENNA/CASTELO B - EXPRESSA;05/05/2019;5.000000;18:47:00;19:25:00;00:38:00;0.63
815.000000;-46.666610;-23.514270;MARGINAL TIETE;MARGINAL TIETE ASCB CENTRAL;PONTE DA CASA VERDE-JORN. WALTER ABRAHAO - A SENNA/CASTELO B - CENTRAL;05/05/2019;5.000000;19:57:00;21:12:00;01:15:00;1.25
816.000000;-46.517183;-23.555116;AV ARICANDUVA;AV ARICANDUVA;AV ITAQUERA-AMBOS-AF;19/05/2019;5.000000;16:40:00;17:52:00;01:12:00;1.20
817.000000;-46.542570;-23.539490;AV ARICANDUVA;AV ARICANDUVA;JULIO COLA├çO-CENTROBAIRRO-AF;19/05/2019;5.000000;16:40:00;18:17:00;01:37:00;1.62
818.000000;-46.535270;-23.541850;AV ARICANDUVA;AV ARICANDUVA;R BAQUIA-AMBOS-AF;19/05/2019;5.000000;16:40:00;18:17:00;01:37:00;1.62
819.000000;-46.526200;-23.548040;AV ARICANDUVA;AV ARICANDUVA;MANILHA-CENTROBAIRRO-MO;19/05/2019;5.000000;16:50:00;19:25:00;02:35:00;2.58
820.000000;-46.531080;-23.544150;AV ARICANDUVA;AV ARICANDUVA;TUMUCUMAQUE-CENTROBAIRRO-AF;19/05/2019;5.000000;16:50:00;19:25:00;02:35:00;2.58
821.000000;-46.725363;-23.644720;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE JOAO DIAS - INTERLAGOS/CASTELO;01/06/2019;6.000000;16:54:00;02:17:00;23/01/1900 09:23:00;9.38
822.000000;-46.725363;-23.644720;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;PTE JOAO DIAS - INTERLAGOS/CASTELO;01/06/2019;6.000000;20:36:00;02:19:00;23/01/1900 05:43:00;5.72
823.000000;-46.746410;-23.494650;AV ELISIO CORDEIRO DE SIQUEIRA;AV ELISIO CORDEIRO DE SIQUEIRA;PSS FANDI CHAQUIB KALIL-UNICO-PJ;03/06/2019;6.000000;05:22:00;07:57:00;02:35:00;2.58
824.000000;-46.690597;-23.587801;AV DAS NACOES UNIDAS;AV DAS NA├ç├âÔÇóES UNIDAS;R OLIVIA FEDER-INTCB-LOCAL-PI;03/06/2019;6.000000;05:33:00;10:18:00;04:45:00;4.75
825.000000;-46.669020;-23.566560;R ESTADOS UNIDOS;R ESTADOS UNIDOS JARDIM PAULISTA;R AUGUSTA-UNICO-PI;03/06/2019;6.000000;05:43:00;07:44:00;02:01:00;2.02
826.000000;-46.669020;-23.566560;R ESTADOS UNIDOS;R ESTADOS UNIDOS;R AUGUSTA-UNICO-PI;03/06/2019;6.000000;05:50:00;06:03:00;00:13:00;0.22
827.000000;-46.691250;-23.590400;AV DAS NACOES UNIDAS;AV DAS NA├ç├âÔÇóES UNIDAS;AV PRES JUSCELINO KUBITSCHEK-INTCB-LOCAL-PI;03/06/2019;6.000000;05:52:00;10:06:00;04:14:00;4.23
828.000000;-46.747380;-23.527100;MARGINAL PINHEIROS;MARGINAL PINHEIROS (ALTO DE PINHEIROS);PTE ENG ROBERTO ROSSI ZUCCOLO-INTERLAGOS/CASTELO - EXP-PI;03/06/2019;6.000000;06:05:00;11:41:00;05:36:00;5.60
829.000000;-46.691166;-23.515283;PC DR PEDRO CORAZZA;PC DR PEDRO CORAZZA;AV ERMANO MARCHETTI-BAIRROCENTRO-LA;03/06/2019;6.000000;06:24:00;07:54:00;01:30:00;1.50
830.000000;-46.674579;-23.562800;R ESTADOS UNIDOS;R ESTADOS UNIDOS;AL GABRIEL MONTEIRO DA SILVA-UNICO-PI;03/06/2019;6.000000;06:26:00;07:42:00;01:16:00;1.27
831.000000;-46.707330;-23.523550;R ALBION;R ALBION;R DOMINGOS RODRIGUES-UNICO-LA;03/06/2019;6.000000;07:03:00;07:56:00;00:53:00;0.88
832.000000;-46.623490;-23.551907;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;R WANDENKOLK-BAIRROCENTRO - EXP-MO;03/06/2019;6.000000;07:09:00;13:25:00;06:16:00;6.27
833.000000;-46.645506;-23.543318;R BENTO FREITAS;R BENTO FREITAS;R AURORA-UNICO-SE;03/06/2019;6.000000;07:13:00;07:24:00;00:11:00;0.18
834.000000;-46.645530;-23.543880;R BENTO FREITAS;R BENTO FREITAS;R MARQ DE ITU-UNICO-SE;03/06/2019;6.000000;07:17:00;07:19:00;00:02:00;0.03
835.000000;-46.627042;-23.543123;AV MERCURIO;AV MERCURIO;PC S VITO-UNICO-SE;03/06/2019;6.000000;07:32:00;07:44:00;00:12:00;0.20
836.000000;-46.700210;-23.570200;PTE BERNARDO GOLDFARB;PT BERNARDO GOLDFARB;R EUGENIO DE MEDEIROS-CENTROBAIRRO-PI;03/06/2019;6.000000;07:41:00;08:14:00;00:33:00;0.55
837.000000;-46.651650;-23.536050;AV S JOAO;AV S JOAO;AL NOTHMANN-BAIRROCENTRO-SE;03/06/2019;6.000000;07:51:00;07:55:00;00:04:00;0.07
