u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,from,to,grade,grade_abs,flood_count,flood_any,flood_duration_h,Mean Shortest Path Length,Closeness,Eigenvector,bet,Degree,Subgraph Centrality,Pagerank,junction,ref,bridge,tunnel,access,width,elevation,highway_code
20944552,158843385,0,38628619,True,1.0,Rua Fortunato,residential,,False,154.508,"LINESTRING (-46.6522173 -23.5416398, -46.6521948 -23.5415723, -46.6521883 -23.5415527, -46.6518025 -23.5403961, -46.6517752 -23.5403107)",158843385,20944552,0.032,0.032,0,False,0.0,26.613495524443426,0.03757060928808589,1.0080205529118059e-07,7.069533107385263e-05,5,11.525555217516061,0.00011347773713436869,,,,,,,756.5,6
20944552,298937045,0,27238807,True,1.0,Rua Canuto do Val,residential,,False,126.46600000000001,"LINESTRING (-46.6505919 -23.5406523, -46.6507047 -23.5406198, -46.6510608 -23.5405173, -46.6516643 -23.5403435, -46.6517752 -23.5403107)",298937045,20944552,0.063,0.063,0,False,0.0,26.278402570576084,0.03804969649329665,9.333240751427961e-08,0.0008791905554563008,5,11.47980512204253,0.00011484983166456279,,,,,,,758.0,6
20944553,444959880,0,27238807,True,1.0,Rua Canuto do Val,residential,,False,42.455,"LINESTRING (-46.6526531 -23.5400651, -46.65275 -23.5400384, -46.6528885 -23.5399992, -46.6529757 -23.5399772, -46.6530533 -23.5399598)",20944553,444959880,0.165,0.165,0,False,0.0,26.759467523525363,0.03736566287277749,5.563022541876777e-08,0.0012298343614058637,5,12.07984105233659,0.00010969714966266855,,,,,,,756.5,6
20944553,20944554,0,904937317,True,1.0,Rua Aureliano Coutinho,residential,,False,180.23700000000002,"LINESTRING (-46.6526531 -23.5400651, -46.6526824 -23.5401514, -46.6531549 -23.5415421, -46.6531621 -23.5415632, -46.6531738 -23.5416139)",20944553,20944554,0.05,0.05,0,False,0.0,27.26566444801469,0.03667195582361433,1.2327444528272903e-07,0.0006299627587320064,5,12.420280531683296,0.0001093939538050023,,,,,,,757.5,6
20944554,158843385,0,230629152,True,2.0,Rua Jaguaribe,tertiary,,False,97.54899999999999,"LINESTRING (-46.6531738 -23.5416139, -46.6530739 -23.5416161, -46.6530578 -23.5416165, -46.652285 -23.5416379, -46.6522173 -23.5416398)",20944554,158843385,-0.031,0.031,0,False,0.0,26.94847372044985,0.03710359453048814,1.5566189222561894e-07,0.009301125975806459,5,12.068487259226108,0.00011028019688765346,,,,,,,760.5,9
20944554,158844839,0,1231704252,True,2.0,Rua Aureliano Coutinho,tertiary,,False,121.303,"LINESTRING (-46.6531738 -23.5416139, -46.6531782 -23.541669, -46.6531805 -23.5417123, -46.6531829 -23.5426144, -46.6531842 -23.5427046)",20944554,158844839,0.016,0.016,0,False,0.0,26.83279779664907,0.03726354775661724,3.514537343413865e-07,0.0007551117508734304,6,17.0549806466123,0.00012652141611200368,,,,,,,763.0,9
20944554,409011544,0,230629152,True,2.0,Rua Jaguaribe,tertiary,,False,137.763,"LINESTRING (-46.6545247 -23.5415804, -46.6544238 -23.541583, -46.6544061 -23.5415835, -46.6532989 -23.5416124, -46.6531738 -23.5416139)",409011544,20944554,0.044,0.044,0,False,0.0,27.15962818453064,0.03681512999167614,1.5191303816076606e-07,0.009206823566235103,6,17.375259673518197,0.0001264263761889304,,,,,,,765.0,9
20944556,1944434945,0,"[935544123, 8307079]",True,3.0,Rua Sabará,tertiary,,False,132.553,"LINESTRING (-46.6552234 -23.5477074, -46.655267 -23.5477928, -46.6556554 -23.5485523, -46.6557398 -23.5487086, -46.6557807 -23.5487844)",20944556,1944434945,0.045,0.045,0,False,0.0,25.617856323158136,0.03903079280037987,2.257907348973683e-07,0.0006556472601372886,5,11.029104276058991,0.00011889613175721657,,,,,,,798.0,9
20944556,444959901,0,37909804,True,1.0,Rua Alagoas,residential,,False,159.12600000000003,"LINESTRING (-46.6552234 -23.5477074, -46.6553401 -23.547658, -46.6565576 -23.5471369, -46.6566413 -23.5471096)",20944556,444959901,0.006,0.006,0,False,0.0,25.51778746844159,0.039183853356238925,2.874738692135975e-07,0.0022101891172501263,6,17.47093016660377,0.00012592530923768018,,,,,,,795.5,6
20944556,158844418,0,8307079,True,2.0,Rua Sabará,tertiary,,False,133.469,"LINESTRING (-46.6546744 -23.5466177, -46.6547128 -23.5466945, -46.6547318 -23.5467321, -46.6551798 -23.5476209, -46.6552234 -23.5477074)",158844418,20944556,-0.015,0.015,0,False,0.0,24.80766582510902,0.04030549464782999,5.858861046086395e-07,0.0014236642139226867,6,17.80616604986975,0.000126020779080314,,,,,,,794.0,9
20944556,1944434932,0,37909804,True,1.0,Rua Alagoas,residential,,False,76.142,"LINESTRING (-46.6545446 -23.5479932, -46.6546433 -23.5479516, -46.6551323 -23.5477455, -46.6551415 -23.5477417, -46.6551726 -23.5477287, -46.6552234 -23.5477074)",1944434932,20944556,0.026,0.026,0,False,0.0,24.806173972917144,0.04030791863472134,4.381782820319012e-07,0.0031576198676165398,5,11.709719385786656,0.00011278492426202547,,,,,,,796.0,6
25777841,2390250249,0,267341920,True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,136.802,"LINESTRING (-46.6664136 -23.5161817, -46.6656938 -23.5162058, -46.6654104 -23.5162328, -46.6650772 -23.516276)",25777841,2390250249,-0.044,0.044,0,False,0.0,33.86802845994951,0.029522983403698758,7.574157761836711e-17,0.0003547986517651233,2,3.1161266376170462,7.22323349474146e-05,,,,,,,723.0,11
25777903,4487835919,0,4614919,True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,36.641,"LINESTRING (-46.651398 -23.5179454, -46.6510411 -23.517984)",25777903,4487835919,0.0,0.0,0,False,0.0,31.443998163874227,0.03179892190961413,8.873600338390474e-15,0.0028500353728464203,4,6.0058628294457845,0.00011672792911506262,,,,,,,719.0,11
25777903,64094959,0,"[26786552, 936130991]",True,1.0,Rua Ângelo Di Sarno,trunk_link,,False,191.106,"LINESTRING (-46.6529408 -23.5188521, -46.6529147 -23.5188029, -46.6528843 -23.5187561, -46.6528664 -23.5187285, -46.6528101 -23.5186615, -46.6527155 -23.5185957, -46.6524017 -23.5183965, -46.6520906 -23.518196, -46.6518277 -23.518073, -46.6516104 -23.517998, -46.651398 -23.5179454)",64094959,25777903,0.037,0.037,0,False,0.0,31.8994721138398,0.031344883657346785,2.7261844822796002e-14,0.0017747486853375363,4,6.238129964344779,0.00011363079670934639,,,,,,,722.5,12
25777903,1964864774,0,934369967,True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,164.295,"LINESTRING (-46.6530074 -23.5178721, -46.651398 -23.5179454)",1964864774,25777903,0.037,0.037,1,True,0.05,31.88466834978196,0.03135943680423837,7.33338594226287e-15,0.0011194791384562077,4,6.231708267034784,0.00011456365953788955,,,,,,,722.0,11
25777904,1815130245,0,"[170363931, 837044861, 4614918]",True,5.0,Marginal Tietê (Expressa),motorway,90.0,False,1159.5049999999999,"LINESTRING (-46.6508919 -23.5177511, -46.6486797 -23.5180326, -46.646759 -23.5182839, -46.6458987 -23.5183915, -46.6456043 -23.5184339, -46.6452985 -23.5184825, -46.6429396 -23.5188945, -46.6427498 -23.5189209, -46.6425754 -23.5189388, -46.6423702 -23.5189523, -46.6421248 -23.5189547, -46.6418258 -23.5189474, -46.6405197 -23.5188899, -46.6403022 -23.5188883, -46.6400152 -23.5188908, -46.6397269 -23.5189043, -46.6396246 -23.518906)",25777904,1815130245,-0.003,0.003,0,False,0.0,30.102019738352077,0.03321654994681845,2.9248121896857177e-15,4.7088252576350636e-05,4,5.841268650655569,0.00012722811014141382,,"['SP-015;BR-116', 'SP-015']",yes,,,,716.5,2
25777904,2348890912,0,230401370,True,3.0,Marginal Tietê,motorway_link,70.0,False,252.58,"LINESTRING (-46.6533405 -23.5176488, -46.6531197 -23.5176099, -46.6516709 -23.5177592, -46.6511452 -23.517821, -46.6508919 -23.5177511)",2348890912,25777904,0.02,0.02,0,False,0.0,30.743630938719303,0.032523329600597235,1.4371310346111537e-15,0.00032099331535670044,4,5.848452469086622,0.00013178547641646266,,,,,,,720.5,3
25777904,2517016313,0,771780231,True,4.0,Marginal Tietê (Expressa),motorway,90.0,False,819.464,"LINESTRING (-46.6588517 -23.5167322, -46.6528521 -23.5174786, -46.6508919 -23.5177511)",2517016313,25777904,0.0,0.0,0,False,0.0,30.934128987835667,0.032323044962160555,7.371204355685256e-16,1.2653394074661067e-05,3,4.1462251447200345,0.00010496642442248504,,SP-015,,,,,718.0,2
25777913,293820365,0,231287201,False,2.0,Rua dos Italianos,residential,50.0,False,181.33700000000002,"LINESTRING (-46.6462866 -23.5200295, -46.6465944 -23.5194677, -46.6470179 -23.5187273, -46.6470344 -23.5186757, -46.647029 -23.5186329, -46.6470122 -23.5186034, -46.6469816 -23.518581)",293820365,25777913,0.072,0.072,0,False,0.0,31.852191875143447,0.03139141086611904,1.6945053636294577e-13,0.0008370755274167572,4,7.431902923396253,0.0001070255565706446,,,,,,,725.5,6
25777913,2381931011,0,934308266,True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,214.869,"LINESTRING (-46.6469816 -23.518581, -46.6468743 -23.5186043, -46.6467236 -23.5186399, -46.6465704 -23.5186805, -46.6463694 -23.5187531, -46.6461441 -23.5188484, -46.6460355 -23.5189043, -46.6459276 -23.5189592, -46.645733 -23.5190962, -46.6455722 -23.5192172, -46.6451979 -23.5195437)",25777913,2381931011,0.019,0.019,0,False,0.0,32.162726646775305,0.031088323235783148,8.574150166312219e-14,0.0030332892541963625,4,7.203131936892541,0.00010913990198562977,,BR-050,,,,,721.0,11
25777913,293820374,0,934305195,True,2.0,Avenida Presidente Castelo Branco,trunk,60.0,False,97.382,"LINESTRING (-46.6479012 -23.518389, -46.6477562 -23.5184728, -46.6476146 -23.5184985, -46.6474282 -23.5185244, -46.6469816 -23.518581)",293820374,25777913,-0.021,0.021,0,False,0.0,31.1814321781042,0.03206668752185194,9.743713703020053e-14,0.003651920615249568,4,6.264066404759378,0.0001104739829808713,,BR-050,,,,,718.0,11
25777925,25777928,0,584709941,True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,68.548,"LINESTRING (-46.6433446 -23.5207514, -46.6426901 -23.5208924)",25777925,25777928,0.0,0.0,0,False,0.0,33.39717695662153,0.029939214426351182,2.7758345222803197e-13,0.010376286758896689,4,8.126929817718509,9.984437677582476e-05,,BR-050,,,,,725.0,11
25777925,293820409,0,242534891,True,1.0,Rua General Flores,residential,,False,44.21,"LINESTRING (-46.6433446 -23.5207514, -46.6432802 -23.5210753, -46.6432678 -23.5211427)",25777925,293820409,0.0,0.0,0,False,0.0,32.51778746844159,0.030748870694522867,6.665056846618957e-13,0.002256144230058597,5,12.588618328407069,0.0001156604367880873,,,,,,,725.0,6
25777925,7809935219,0,584709941,True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,26.584,"LINESTRING (-46.643596 -23.520688, -46.6433446 -23.5207514)",7809935219,25777925,0.075,0.075,0,False,0.0,33.258319944916224,0.030064213820636065,2.2715577689694443e-13,0.012408321123752333,4,6.691548796816158,0.00010200997932698233,,BR-050,,,,,726.0,11
25777928,1970494500,0,584709941,True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,79.077,"LINESTRING (-46.6426901 -23.5208924, -46.6422875 -23.5209733, -46.6421765 -23.5209965, -46.6419331 -23.5210472)",25777928,1970494500,0.013,0.013,0,False,0.0,32.88134037181547,0.030408895465713646,2.0596234854873704e-13,0.010587428468978347,4,7.017968844792787,9.904531048642457e-05,,BR-050,,,,,725.5,11
25777928,293820409,0,934311923,True,1.0,Rua Javaés,residential,50.0,False,65.144,"LINESTRING (-46.6432678 -23.5211427, -46.6432064 -23.5211159, -46.642979 -23.5210176, -46.6426901 -23.5208924)",293820409,25777928,0.0,0.0,0,False,0.0,32.51755795271976,0.030749087726480284,6.636152600335285e-13,0.00047251928320599985,5,12.659301461647145,0.00011505290368163981,,,,,,,725.0,6
25777939,25777946,0,584709942,True,5.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,182.73199999999997,"LINESTRING (-46.6344226 -23.5193276, -46.6338073 -23.5193556, -46.6331806 -23.5194029, -46.6330144 -23.5194155, -46.632898 -23.5194243, -46.6326351 -23.5194442)",25777939,25777946,-0.027,0.027,0,False,0.0,30.305026394308012,0.032994039639803394,2.9568105294647767e-15,0.007551180460943631,4,5.976883134162336,0.00011507955442770096,,,,,,,717.5,11
25777939,25777943,0,157803270,True,2.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,186.72,"LINESTRING (-46.6361611 -23.5197443, -46.6361032 -23.5197002, -46.6360053 -23.5196372, -46.6359294 -23.5195935, -46.6358551 -23.5195576, -46.6357621 -23.5195196, -46.6356677 -23.519488, -46.6355826 -23.5194637, -46.6354999 -23.5194452, -46.6353929 -23.5194251, -46.6352528 -23.519407, -46.6350433 -23.5193869, -46.6348148 -23.5193766, -46.6346731 -23.5193662, -46.6344226 -23.5193276)",25777943,25777939,0.032,0.032,0,False,0.0,29.699793435850356,0.033666403919568474,3.5830562407207784e-15,0.00608332379607362,4,6.183264166057596,0.00011188159475323473,,,,,,,723.0,11
25777939,6034265059,0,"[934418344, 228167028]",True,5.0,Avenida Presidente Castelo Branco,trunk,70.0,False,365.477,"LINESTRING (-46.6379996 -23.519213, -46.637785 -23.5192369, -46.6377133 -23.519247, -46.6376342 -23.5192547, -46.637389 -23.5192737, -46.6372969 -23.5192806, -46.6370805 -23.519292, -46.6367771 -23.5192931, -46.6367238 -23.5192933, -46.6359971 -23.5192636, -46.6356317 -23.5192575, -46.6344226 -23.5193276)",6034265059,25777939,0.005,0.005,0,False,0.0,30.086527427128757,0.03323365398552107,1.3612605690586123e-14,0.001575630847237273,4,5.96862306782879,0.00011466495926743442,,,,,,,721.0,11
25777943,2348891153,0,933923532,True,1.0,Avenida do Estado,trunk,40.0,False,77.564,"LINESTRING (-46.636176 -23.5203439, -46.6362949 -23.5202169, -46.6363282 -23.5201582, -46.6363394 -23.5201282, -46.6363467 -23.5200921, -46.6363476 -23.5200689, -46.6363444 -23.5200239, -46.6363316 -23.5199913, -46.6363053 -23.5199552, -46.6362345 -23.5198632, -46.6361611 -23.5197443)",2348891153,25777943,-0.013,0.013,1,True,0.63,29.29699334404407,0.03412927840058912,3.8353586874009766e-15,0.0005002182553097356,4,6.240431435207928,0.00011059688199455139,,,,,,,725.5,11
25777943,3697861202,0,"[771780235, 933923533, 157803270, 157803271]",True,3.0,Avenida Presidente Castelo Branco,trunk,60.0,False,344.66599999999994,"LINESTRING (-46.6387067 -23.5216278, -46.6386627 -23.5216127, -46.6386118 -23.5216004, -46.6385011 -23.5215795, -46.6383845 -23.5215568, -46.6381913 -23.5215051, -46.6380277 -23.5214571, -46.6380143 -23.521452, -46.6377072 -23.5213145, -46.6374658 -23.5211534, -46.6373102 -23.5210096, -46.6371721 -23.5208669, -46.6369037 -23.5205311, -46.6366407 -23.5202158, -46.6365777 -23.5201417, -46.6363769 -23.519927, -46.6362729 -23.5198321, -46.6361611 -23.5197443)",3697861202,25777943,-0.003,0.003,0,False,0.0,29.984278173054854,0.03334698392164817,2.37668146788048e-15,0.005911841977867765,5,10.009282961955279,0.0001333364277805471,,,yes,,,,725.5,11
25777946,5588633745,0,4328342,True,2.0,,trunk_link,60.0,False,162.93,"LINESTRING (-46.6326351 -23.5194442, -46.6325208 -23.5194475, -46.632434 -23.5194442, -46.6322918 -23.5194515, -46.6320933 -23.5194675, -46.6318788 -23.5195056, -46.6317071 -23.5195456, -46.6315368 -23.5195917, -46.6313879 -23.5196323, -46.6312779 -23.5196569, -46.63118 -23.5196729, -46.6310667 -23.5196624)",25777946,5588633745,0.08,0.08,0,False,0.0,30.485884783107643,0.032798301550136646,7.649379346243542e-16,0.0012312822622203771,4,5.95900012658811,0.00011985308329484828,,,,,,,721.5,12
25777946,25777984,0,584709943,True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,111.918,"LINESTRING (-46.6326351 -23.5194442, -46.6322149 -23.5195193, -46.6315649 -23.5196667)",25777946,25777984,0.063,0.063,0,False,0.0,30.571953178792747,0.032705965375895256,8.177824598731818e-16,0.007452786157766042,4,6.233508468688986,0.0001157323461293329,,,,,,,718.5,11
25777974,5588633745,0,4328340,True,3.0,Avenida Presidente Castelo Branco (Central),trunk,70.0,False,194.329,"LINESTRING (-46.6329128 -23.5192517, -46.6326794 -23.5193132, -46.6326284 -23.51932, -46.6324286 -23.5193421, -46.6320853 -23.5193864, -46.6318385 -23.5194319, -46.6315636 -23.5195056, -46.6312759 -23.519596, -46.6310667 -23.5196624)",25777974,5588633745,0.062,0.062,0,False,0.0,29.790681661693824,0.03356369127413365,8.362831677967138e-16,0.0003469296255992893,4,5.815834068998597,0.00012371320120893776,,,,,,,722.0,11
25777974,2368031429,0,"[941917754, 4614878, 278036030]",True,3.0,Marginal Tietê (Expressa),motorway,90.0,False,719.25,"LINESTRING (-46.6329128 -23.5192517, -46.6317742 -23.5193249, -46.6304203 -23.5193851, -46.6302151 -23.5193974, -46.6300783 -23.5194091, -46.6297756 -23.5194398, -46.6294004 -23.5194798, -46.6288398 -23.5195253, -46.6281948 -23.5195671, -46.6277589 -23.5196053, -46.627382 -23.5196323, -46.6269663 -23.519668, -46.626403 -23.5197012, -46.6258788 -23.519726)",25777974,2368031429,0.007,0.007,0,False,0.0,29.168005508377323,0.034280206161230675,1.2986573082174698e-15,6.484077560647214e-06,3,4.068524862399971,9.669478412046289e-05,,SP-015,,,,,718.5,2
25777974,1815130245,0,170363945,True,4.0,Marginal Tietê (Expressa),motorway,90.0,False,685.548,"LINESTRING (-46.6396246 -23.518906, -46.6388151 -23.518926, -46.638298 -23.5189441, -46.637138 -23.5189841, -46.6364278 -23.5190076, -46.6355802 -23.5190666, -46.634514 -23.5191441, -46.6329128 -23.5192517)",1815130245,25777974,-0.001,0.001,0,False,0.0,29.56449391783337,0.033820475497331394,2.925448725521076e-15,2.480317047470876e-05,4,5.819697186511238,0.00012310537373413268,,SP-015,,,,,715.5,2
25777984,5233398708,0,4331536,True,1.0,,trunk_link,40.0,False,74.71099999999998,"LINESTRING (-46.6315649 -23.5196667, -46.6314892 -23.5197135, -46.6314208 -23.5197516, -46.6313564 -23.5197989, -46.6313101 -23.519858, -46.6312749 -23.5199088, -46.6312692 -23.5199202, -46.6312303 -23.5200209, -46.6312008 -23.5201119, -46.6311874 -23.5201402, -46.6311733 -23.5201635, -46.631156 -23.520194)",25777984,5233398708,0.147,0.147,0,False,0.0,30.231466605462476,0.03307432137474994,9.01980218795154e-16,0.006365223789438457,4,7.136244537908953,0.00011497626208244873,,,,,,,727.5,12
25777984,25777990,0,584709943,True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,93.035,"LINESTRING (-46.6315649 -23.5196667, -46.6310667 -23.5197916, -46.6308662 -23.5198321, -46.6306778 -23.5198591)",25777984,25777990,0.129,0.129,0,False,0.0,30.211957769107183,0.033095678531680765,6.007869817641139e-16,0.0012561483849044127,4,7.12775957828203,0.00011497626208244873,,,,,,,728.0,11
25777990,25777992,0,"[278036026, 278036027]",True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,101.53200000000001,"LINESTRING (-46.6306778 -23.5198591, -46.6305821 -23.5198656, -46.6299447 -23.519909, -46.629684 -23.5199059)",25777990,25777992,-0.03,0.03,0,False,0.0,29.753959146201513,0.033605115783952234,1.1135570557836132e-15,0.0012178734416337961,4,6.232670838724144,0.00011469050525883874,,,,,,,732.5,11
25777990,5233398708,0,640549001,True,1.0,,trunk_link,40.0,False,69.191,"LINESTRING (-46.631156 -23.520194, -46.6311479 -23.5201531, -46.6311412 -23.5201266, -46.6311303 -23.5200776, -46.6311148 -23.5200314, -46.6310939 -23.5199978, -46.6310573 -23.5199617, -46.6310388 -23.5199509, -46.631005 -23.519929, -46.6309484 -23.5199076, -46.6308642 -23.5198887, -46.630777 -23.5198764, -46.6306778 -23.5198591)",5233398708,25777990,-0.014,0.014,0,False,0.0,30.470048198301583,0.032815348227602105,9.413470859935539e-16,0.00029511995732343823,4,7.136234192864529,0.00011466426041248278,,,,,,,733.5,12
25777992,25876404,0,"[4331534, 935871495]",True,1.0,,trunk_link,40.0,False,172.55200000000002,"LINESTRING (-46.629684 -23.5199059, -46.6296183 -23.5199459, -46.629558 -23.5199858, -46.6295084 -23.5200363, -46.6294701 -23.5201057, -46.6294507 -23.5201635, -46.6294514 -23.520257, -46.6294824 -23.5203692, -46.6295398 -23.5204435, -46.6296123 -23.5204912, -46.6296753 -23.5205005, -46.6297585 -23.5205011, -46.6298638 -23.5204826, -46.6299516 -23.5204347, -46.6299584 -23.5204301, -46.6299787 -23.520413, -46.630003 -23.5203834, -46.6300353 -23.520344, -46.6300515 -23.5203037, -46.630059 -23.5202754, -46.6300635 -23.5202465, -46.63008 -23.520118, -46.6300981 -23.5200722, -46.6301182 -23.5200449, -46.6301447 -23.5200243, -46.6301737 -23.5200054)",25777992,25876404,0.023,0.023,0,False,0.0,29.176038558641267,0.034270767778477026,4.358637709937591e-15,0.00038067200979838544,4,5.970916319542597,0.00011373317545660079,,,,,,,733.0,12
25777992,25777997,0,4614911,True,3.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,116.761,"LINESTRING (-46.629684 -23.5199059, -46.6288921 -23.5198795, -46.6287164 -23.5198746, -46.6285394 -23.5198746)",25777992,25777997,-0.077,0.077,0,False,0.0,29.91496442506312,0.03342424974777408,1.1144054653122707e-15,0.0011494443900957037,4,5.963843794910984,0.00011495056782727506,,,,,,,726.5,11
25777997,25778039,0,842455158,True,4.0,Avenida Presidente Castelo Branco (Local),trunk,60.0,False,165.587,"LINESTRING (-46.6285394 -23.5198746, -46.6283068 -23.5198838, -46.6280735 -23.5198959, -46.6280337 -23.519899, -46.627838 -23.5199102, -46.6276187 -23.5199219, -46.6275428 -23.519926, -46.626918 -23.5199594)",25777997,25778039,0.018,0.018,0,False,0.0,30.681202662382372,0.03258950612666258,3.9627598160865076e-16,0.0014430534943953017,4,5.962752569934933,0.00011502856824476655,,,,,,,723.5,11
25777997,25876428,0,"[596675401, 351495127]",True,1.0,Praça Bento de Camargo Barros,secondary,50.0,False,77.483,"LINESTRING (-46.629157 -23.5201771, -46.6291355 -23.5201223, -46.6290832 -23.5200449, -46.6290383 -23.5199981, -46.6289873 -23.5199717, -46.6289015 -23.5199563, -46.6287694 -23.5199465, -46.6286883 -23.519941, -46.628632 -23.5199305, -46.628587 -23.5199114, -46.6285394 -23.5198746)",25876428,25777997,0.0,0.0,0,False,0.0,30.642873536837275,0.03263027016500513,1.186035455935162e-15,0.0010578489255253958,4,5.963811788300072,0.00011669155585858802,,,,,,,722.0,7
