osmid,y,x,highway,street_count,elevation,ref,geometry
444959835,-23.555741,-46.6666484,,3,824.0,,POINT (-46.6666484 -23.555741)
444959847,-23.5528181,-46.659075,traffic_signals,4,817.0,,POINT (-46.659075 -23.5528181)
444959856,-23.5456967,-46.6542135,,4,795.0,,POINT (-46.6542135 -23.5456967)
444959859,-23.5468395,-46.6604188,,4,806.0,,POINT (-46.6604188 -23.5468395)
444959868,-23.5412575,-46.66201,,3,794.0,,POINT (-46.66201 -23.5412575)
444959870,-23.5420553,-46.6626003,,3,796.0,,POINT (-46.6626003 -23.5420553)
444959878,-23.5415688,-46.6550175,,3,769.0,,POINT (-46.6550175 -23.5415688)
444959880,-23.5399598,-46.6530533,traffic_signals,4,760.0,,POINT (-46.6530533 -23.5399598)
444959885,-23.5441989,-46.6552157,,3,782.0,,POINT (-46.6552157 -23.5441989)
444959901,-23.5471096,-46.6566413,traffic_signals,4,796.0,,POINT (-46.6566413 -23.5471096)
444959903,-23.5453584,-46.6607464,,3,790.0,,POINT (-46.6607464 -23.5453584)
444959906,-23.5447383,-46.6621992,,3,767.0,,POINT (-46.6621992 -23.5447383)
444959909,-23.5436859,-46.6646199,,4,754.0,,POINT (-46.6646199 -23.5436859)
444959915,-23.5450904,-46.6556521,,4,792.0,,POINT (-46.6556521 -23.5450904)
444959934,-23.5494268,-46.6622133,,3,792.0,,POINT (-46.6622133 -23.5494268)
444959936,-23.5500484,-46.6611407,,3,797.0,,POINT (-46.6611407 -23.5500484)
444959938,-23.5501177,-46.6605771,,4,800.0,,POINT (-46.6605771 -23.5501177)
444959947,-23.5502033,-46.6623786,,3,786.0,,POINT (-46.6623786 -23.5502033)
444959974,-23.5515635,-46.664013,,3,794.0,,POINT (-46.664013 -23.5515635)
444960023,-23.5533273,-46.6629637,,3,813.0,,POINT (-46.6629637 -23.5533273)
444960062,-23.5538612,-46.6656679,,4,802.0,,POINT (-46.6656679 -23.5538612)
444960068,-23.5545115,-46.6654848,,3,812.0,,POINT (-46.6654848 -23.5545115)
444960089,-23.55397,-46.6643338,,3,814.0,,POINT (-46.6643338 -23.55397)
444960177,-23.5483356,-46.6608114,mini_roundabout,4,811.0,,POINT (-46.6608114 -23.5483356)
444960227,-23.5482437,-46.663398,,3,792.0,,POINT (-46.663398 -23.5482437)
444960258,-23.5541155,-46.6575862,,3,812.0,,POINT (-46.6575862 -23.5541155)
444960260,-23.5592597,-46.6545629,,3,793.0,,POINT (-46.6545629 -23.5592597)
444960266,-23.5569327,-46.6548063,,3,823.0,,POINT (-46.6548063 -23.5569327)
444960268,-23.5564362,-46.6530092,,3,781.0,,POINT (-46.6530092 -23.5564362)
444960269,-23.5559166,-46.6511331,,3,763.0,,POINT (-46.6511331 -23.5559166)
444960270,-23.5558289,-46.6503322,traffic_signals,3,756.0,,POINT (-46.6503322 -23.5558289)
444960275,-23.5551869,-46.6545449,,4,787.0,,POINT (-46.6545449 -23.5551869)
444960277,-23.5546583,-46.652909,,2,786.0,,POINT (-46.652909 -23.5546583)
445042742,-23.5378303,-46.6329757,traffic_signals,4,746.0,,POINT (-46.6329757 -23.5378303)
445042748,-23.5607307,-46.6128109,,3,731.0,,POINT (-46.6128109 -23.5607307)
445042749,-23.558503,-46.6151766,,3,735.0,,POINT (-46.6151766 -23.558503)
445042750,-23.5575713,-46.6177702,,3,731.0,,POINT (-46.6177702 -23.5575713)
445042751,-23.5571036,-46.619234,,3,731.0,,POINT (-46.619234 -23.5571036)
445042752,-23.5566883,-46.6205272,,3,728.0,,POINT (-46.6205272 -23.5566883)
445042753,-23.5562751,-46.6217722,,3,732.0,,POINT (-46.6217722 -23.5562751)
445042754,-23.5391554,-46.6270468,traffic_signals,4,727.0,,POINT (-46.6270468 -23.5391554)
445042755,-23.5448442,-46.6263167,traffic_signals,4,729.0,,POINT (-46.6263167 -23.5448442)
445042757,-23.5431404,-46.6267792,,3,734.0,,POINT (-46.6267792 -23.5431404)
445042758,-23.541872,-46.6268473,,3,733.0,,POINT (-46.6268473 -23.541872)
445042759,-23.5405104,-46.6269061,,3,725.0,,POINT (-46.6269061 -23.5405104)
445042761,-23.5399736,-46.6250069,,3,735.0,,POINT (-46.6250069 -23.5399736)
445042764,-23.540321,-46.6220551,,3,741.0,,POINT (-46.6220551 -23.540321)
445042765,-23.541108,-46.6219986,,3,720.0,,POINT (-46.6219986 -23.541108)
445042766,-23.5427944,-46.6216904,,4,733.0,,POINT (-46.6216904 -23.5427944)
445042768,-23.5414782,-46.625626,,3,730.0,,POINT (-46.625626 -23.5414782)
445042769,-23.5411307,-46.624539,,4,736.0,,POINT (-46.624539 -23.5411307)
445042771,-23.5418683,-46.6242432,,4,728.0,,POINT (-46.6242432 -23.5418683)
445042773,-23.5424987,-46.6239972,,3,730.0,,POINT (-46.6239972 -23.5424987)
445042774,-23.5432104,-46.6237139,traffic_signals,4,730.0,,POINT (-46.6237139 -23.5432104)
445042776,-23.544268,-46.6232836,traffic_signals,4,725.0,,POINT (-46.6232836 -23.544268)
445042786,-23.5446286,-46.6249574,,3,731.0,,POINT (-46.6249574 -23.5446286)
445042790,-23.5445469,-46.6238538,,3,729.0,,POINT (-46.6238538 -23.5445469)
445042792,-23.5443713,-46.6224422,traffic_signals,4,729.0,,POINT (-46.6224422 -23.5443713)
445042794,-23.5441667,-46.6216663,,3,736.0,,POINT (-46.6216663 -23.5441667)
445042795,-23.5427545,-46.6251151,,4,728.0,,POINT (-46.6251151 -23.5427545)
445042796,-23.5422318,-46.6253235,,3,727.0,,POINT (-46.6253235 -23.5422318)
445042797,-23.5434562,-46.6249073,,4,734.0,,POINT (-46.6249073 -23.5434562)
445042803,-23.5414472,-46.619498,,3,735.0,,POINT (-46.619498 -23.5414472)
445042812,-23.546455,-46.6160171,,3,744.0,,POINT (-46.6160171 -23.546455)
445042814,-23.5479017,-46.6150268,,3,738.0,,POINT (-46.6150268 -23.5479017)
445042815,-23.5486945,-46.6144899,,3,741.0,,POINT (-46.6144899 -23.5486945)
445042816,-23.5496324,-46.6139851,,3,739.0,,POINT (-46.6139851 -23.5496324)
445042830,-23.5541882,-46.6110078,,3,743.0,,POINT (-46.6110078 -23.5541882)
445042845,-23.5524256,-46.6202695,,3,728.0,,POINT (-46.6202695 -23.5524256)
445042910,-23.5541991,-46.6141548,,3,736.0,,POINT (-46.6141548 -23.5541991)
445042913,-23.5541399,-46.6147466,traffic_signals,3,740.0,,POINT (-46.6147466 -23.5541399)
445042923,-23.5539116,-46.6170586,traffic_signals,4,733.0,,POINT (-46.6170586 -23.5539116)
445042925,-23.5537548,-46.6189022,,3,735.0,,POINT (-46.6189022 -23.5537548)
445042926,-23.553658,-46.6203443,,4,732.0,,POINT (-46.6203443 -23.553658)
445042927,-23.5534275,-46.6237285,traffic_signals,4,730.0,,POINT (-46.6237285 -23.5534275)
445042937,-23.5544233,-46.612262,,3,738.0,,POINT (-46.612262 -23.5544233)
445042956,-23.5420697,-46.620466,,3,728.0,,POINT (-46.620466 -23.5420697)
445042975,-23.5471492,-46.617199,,3,731.0,,POINT (-46.617199 -23.5471492)
445042995,-23.5385993,-46.6297328,,3,730.0,,POINT (-46.6297328 -23.5385993)
445042997,-23.5383623,-46.6306512,traffic_signals,4,731.0,,POINT (-46.6306512 -23.5383623)
445043024,-23.5483765,-46.6261545,traffic_signals,3,731.0,,POINT (-46.6261545 -23.5483765)
445043035,-23.5465568,-46.6264327,,3,727.0,,POINT (-46.6264327 -23.5465568)
445043071,-23.5452684,-46.6236182,,4,743.0,,POINT (-46.6236182 -23.5452684)
445043075,-23.544742,-46.6223146,,3,736.0,,POINT (-46.6223146 -23.544742)
445043082,-23.546003,-46.6217133,traffic_signals,4,738.0,,POINT (-46.6217133 -23.546003)
445043088,-23.54662,-46.6231836,traffic_signals,5,730.0,,POINT (-46.6231836 -23.54662)
445043093,-23.5479395,-46.6227703,,3,732.0,,POINT (-46.6227703 -23.5479395)
445043099,-23.5507899,-46.6221584,traffic_signals,3,732.0,,POINT (-46.6221584 -23.5507899)
445043101,-23.551512,-46.6222844,,4,734.0,,POINT (-46.6222844 -23.551512)
445043108,-23.5520429,-46.6235197,,3,729.0,,POINT (-46.6235197 -23.5520429)
445043137,-23.5477322,-46.624969,,3,726.0,,POINT (-46.624969 -23.5477322)
445043147,-23.5507358,-46.6238811,,3,731.0,,POINT (-46.6238811 -23.5507358)
445043156,-23.5553274,-46.6223676,,3,734.0,,POINT (-46.6223676 -23.5553274)
445043163,-23.5528649,-46.6225136,,3,731.0,,POINT (-46.6225136 -23.5528649)
445043180,-23.5464751,-46.6227107,traffic_signals,4,728.0,,POINT (-46.6227107 -23.5464751)
445043182,-23.5458554,-46.6214053,,3,732.0,,POINT (-46.6214053 -23.5458554)
445043185,-23.545552,-46.6207942,traffic_signals,4,737.0,,POINT (-46.6207942 -23.545552)
445043190,-23.5540002,-46.6281162,,3,728.0,,POINT (-46.6281162 -23.5540002)
445043191,-23.556798,-46.629578,,3,730.0,,POINT (-46.629578 -23.556798)
445043213,-23.5518512,-46.6194089,,3,733.0,,POINT (-46.6194089 -23.5518512)
445043233,-23.5499454,-46.6203595,,3,729.0,,POINT (-46.6203595 -23.5499454)
445043235,-23.5511984,-46.619495,,3,730.0,,POINT (-46.619495 -23.5511984)
445043241,-23.5495881,-46.619742,,3,726.0,,POINT (-46.619742 -23.5495881)
445043243,-23.5488442,-46.6184609,,4,729.0,,POINT (-46.6184609 -23.5488442)
445043256,-23.5511078,-46.6187255,,3,732.0,,POINT (-46.6187255 -23.5511078)
445043269,-23.5503539,-46.617387,,4,737.0,,POINT (-46.617387 -23.5503539)
445043272,-23.5493789,-46.6156927,,3,740.0,,POINT (-46.6156927 -23.5493789)
445043283,-23.5512509,-46.6167611,traffic_signals,4,741.0,,POINT (-46.6167611 -23.5512509)
445043302,-23.5529996,-46.6155196,traffic_signals,4,730.0,,POINT (-46.6155196 -23.5529996)
445043306,-23.5525936,-46.6158208,traffic_signals,4,736.0,,POINT (-46.6158208 -23.5525936)
445043313,-23.5523997,-46.6159473,,4,739.0,,POINT (-46.6159473 -23.5523997)
445043318,-23.5495643,-46.6179542,traffic_signals,3,729.0,,POINT (-46.6179542 -23.5495643)
445043325,-23.5481594,-46.6189323,,4,731.0,,POINT (-46.6189323 -23.5481594)
445043342,-23.5484088,-46.6198665,,3,729.0,,POINT (-46.6198665 -23.5484088)
445043356,-23.5479364,-46.6201353,,3,725.0,,POINT (-46.6201353 -23.5479364)
445043378,-23.549064,-46.6170851,,3,733.0,,POINT (-46.6170851 -23.549064)
445043385,-23.5485655,-46.6162321,,3,734.0,,POINT (-46.6162321 -23.5485655)
445043409,-23.5527657,-46.6134667,,4,743.0,,POINT (-46.6134667 -23.5527657)
445043469,-23.5534696,-46.625882,,3,725.0,,POINT (-46.625882 -23.5534696)
445043476,-23.5543097,-46.6251455,,3,727.0,,POINT (-46.6251455 -23.5543097)
445043481,-23.5547275,-46.6247731,,3,722.0,,POINT (-46.6247731 -23.5547275)
445043502,-23.5572735,-46.6199618,,3,728.0,,POINT (-46.6199618 -23.5572735)
445043506,-23.5574918,-46.6192678,,3,729.0,,POINT (-46.6192678 -23.5574918)
445043513,-23.5579524,-46.6178383,,3,732.0,,POINT (-46.6178383 -23.5579524)
445043546,-23.5526412,-46.6250992,,3,735.0,,POINT (-46.6250992 -23.5526412)
445043573,-23.5566016,-46.6245635,,4,728.0,,POINT (-46.6245635 -23.5566016)
445043594,-23.5527648,-46.6236633,,4,733.0,,POINT (-46.6236633 -23.5527648)
445043618,-23.558319,-46.6219962,,3,725.0,,POINT (-46.6219962 -23.558319)
445043624,-23.5598578,-46.6218241,traffic_signals,4,730.0,,POINT (-46.6218241 -23.5598578)
445043634,-23.5636891,-46.6191964,,3,733.0,,POINT (-46.6191964 -23.5636891)
445043640,-23.5642008,-46.6179768,traffic_signals,4,733.0,,POINT (-46.6179768 -23.5642008)
445043644,-23.5645838,-46.6170902,,4,737.0,,POINT (-46.6170902 -23.5645838)
445043651,-23.5649257,-46.616275,traffic_signals,4,737.0,,POINT (-46.616275 -23.5649257)
445043662,-23.5656307,-46.6150708,traffic_signals,4,739.0,,POINT (-46.6150708 -23.5656307)
445043668,-23.5675477,-46.6131026,,3,732.0,,POINT (-46.6131026 -23.5675477)
445043686,-23.5553821,-46.6213347,,3,728.0,,POINT (-46.6213347 -23.5553821)
445043691,-23.5554237,-46.6204478,,4,731.0,,POINT (-46.6204478 -23.5554237)
445043696,-23.5554786,-46.6190676,mini_roundabout,4,733.0,,POINT (-46.6190676 -23.5554786)
445043699,-23.5555444,-46.6173748,traffic_signals,4,726.0,,POINT (-46.6173748 -23.5555444)
445043703,-23.5556238,-46.6158445,,3,734.0,,POINT (-46.6158445 -23.5556238)
445043706,-23.5556964,-46.614381,,3,729.0,,POINT (-46.614381 -23.5556964)
445043723,-23.5558746,-46.6204746,,3,729.0,,POINT (-46.6204746 -23.5558746)
445043730,-23.5563317,-46.6204997,,4,729.0,,POINT (-46.6204997 -23.5563317)
445043751,-23.5605645,-46.6188354,,4,735.0,,POINT (-46.6188354 -23.5605645)
445043754,-23.5598211,-46.6185274,,4,731.0,,POINT (-46.6185274 -23.5598211)
445043760,-23.5589028,-46.618151,,3,729.0,,POINT (-46.618151 -23.5589028)
445043791,-23.5566054,-46.6145204,,3,735.0,,POINT (-46.6145204 -23.5566054)
445043799,-23.5564624,-46.6175528,traffic_signals,4,728.0,,POINT (-46.6175528 -23.5564624)
445043803,-23.556391,-46.6191609,,4,741.0,,POINT (-46.6191609 -23.556391)
445043819,-23.5601625,-46.6247695,,4,731.0,,POINT (-46.6247695 -23.5601625)
445043835,-23.56062,-46.6235409,traffic_signals,4,733.0,,POINT (-46.6235409 -23.56062)
445043841,-23.5616688,-46.6207242,,3,737.0,,POINT (-46.6207242 -23.5616688)
445043847,-23.562133,-46.6194775,,4,736.0,,POINT (-46.6194775 -23.562133)
445043851,-23.5624651,-46.6185856,,4,732.0,,POINT (-46.6185856 -23.5624651)
445043886,-23.5528552,-46.6168547,,3,729.0,,POINT (-46.6168547 -23.5528552)
445043918,-23.5531241,-46.6142534,,3,733.0,,POINT (-46.6142534 -23.5531241)
445043924,-23.5532161,-46.6135394,,3,737.0,,POINT (-46.6135394 -23.5532161)
445043950,-23.5549807,-46.6142711,,3,739.0,,POINT (-46.6142711 -23.5549807)
445044045,-23.5594534,-46.6198041,,4,729.0,,POINT (-46.6198041 -23.5594534)
445044050,-23.5602641,-46.6201395,,4,726.0,,POINT (-46.6201395 -23.5602641)
445044063,-23.5617043,-46.6252685,,3,729.0,,POINT (-46.6252685 -23.5617043)
445044100,-23.5634109,-46.6238037,,3,746.0,,POINT (-46.6238037 -23.5634109)
445044126,-23.555964,-46.6246333,,3,736.0,,POINT (-46.6246333 -23.555964)
445044137,-23.5600312,-46.6319104,,3,734.0,,POINT (-46.6319104 -23.5600312)
445044187,-23.5543868,-46.6272103,traffic_signals,4,731.0,,POINT (-46.6272103 -23.5543868)
445044238,-23.557233,-46.6244748,,3,729.0,,POINT (-46.6244748 -23.557233)
445044250,-23.5580102,-46.6243834,,3,729.0,,POINT (-46.6243834 -23.5580102)
445044254,-23.5578879,-46.6242211,,3,724.0,,POINT (-46.6242211 -23.5578879)
445044310,-23.558596,-46.6243085,,4,732.0,,POINT (-46.6243085 -23.558596)
445044376,-23.5563209,-46.6281549,,3,727.0,,POINT (-46.6281549 -23.5563209)
445044382,-23.5571894,-46.6285581,traffic_signals,4,728.0,,POINT (-46.6285581 -23.5571894)
445044395,-23.5569438,-46.6315097,,3,731.0,,POINT (-46.6315097 -23.5569438)
445044403,-23.558717,-46.6252459,,3,733.0,,POINT (-46.6252459 -23.558717)
445044418,-23.5596898,-46.6232444,traffic_signals,4,727.0,,POINT (-46.6232444 -23.5596898)
445044426,-23.560034,-46.6210405,,3,728.0,,POINT (-46.6210405 -23.560034)
445044432,-23.5608917,-46.6178163,,3,736.0,,POINT (-46.6178163 -23.5608917)
445044436,-23.5613632,-46.6165801,,3,727.0,,POINT (-46.6165801 -23.5613632)
445044453,-23.5658587,-46.6188043,traffic_signals,4,745.0,,POINT (-46.6188043 -23.5658587)
445044458,-23.5619416,-46.6168761,,4,735.0,,POINT (-46.6168761 -23.5619416)
445044463,-23.5607148,-46.6162643,,4,732.0,,POINT (-46.6162643 -23.5607148)
445044482,-23.5599904,-46.6159075,,3,731.0,,POINT (-46.6159075 -23.5599904)
445044500,-23.5625823,-46.6151096,,3,729.0,,POINT (-46.6151096 -23.5625823)
445044505,-23.5622919,-46.6159196,traffic_signals,3,734.0,,POINT (-46.6159196 -23.5622919)
445044565,-23.5592384,-46.620731,,3,733.0,,POINT (-46.620731 -23.5592384)
445044598,-23.5584163,-46.6228086,,3,737.0,,POINT (-46.6228086 -23.5584163)
445044666,-23.5649176,-46.623281,,3,750.0,,POINT (-46.623281 -23.5649176)
445044694,-23.5630406,-46.6223274,,3,758.0,,POINT (-46.6223274 -23.5630406)
445044713,-23.5651617,-46.6227746,traffic_signals,3,753.0,,POINT (-46.6227746 -23.5651617)
445044727,-23.5621088,-46.6218909,,3,738.0,,POINT (-46.6218909 -23.5621088)
445044729,-23.5628613,-46.6211136,traffic_signals,3,740.0,O-056,POINT (-46.6211136 -23.5628613)
445044742,-23.5665852,-46.6181398,,3,748.0,,POINT (-46.6181398 -23.5665852)
445044750,-23.5671045,-46.6173586,traffic_signals,3,743.0,,POINT (-46.6173586 -23.5671045)
445044804,-23.5592137,-46.6090352,,3,733.0,,POINT (-46.6090352 -23.5592137)
445044808,-23.5544482,-46.6110963,,4,744.0,,POINT (-46.6110963 -23.5544482)
445061546,-23.5620879,-46.6120599,,3,733.0,,POINT (-46.6120599 -23.5620879)
445061549,-23.5522875,-46.6101115,,3,735.0,,POINT (-46.6101115 -23.5522875)
445061551,-23.5525716,-46.6077657,,3,736.0,,POINT (-46.6077657 -23.5525716)
445061552,-23.5527319,-46.6059466,traffic_signals,4,732.0,,POINT (-46.6059466 -23.5527319)
445061553,-23.5528457,-46.6047925,,3,735.0,,POINT (-46.6047925 -23.5528457)
445061554,-23.5529073,-46.6041071,,3,738.0,,POINT (-46.6041071 -23.5529073)
445061555,-23.5530406,-46.6025573,traffic_signals,4,739.0,,POINT (-46.6025573 -23.5530406)
445061584,-23.5506181,-46.6073748,traffic_signals,4,741.0,,POINT (-46.6073748 -23.5506181)
445061588,-23.5507582,-46.6072628,traffic_signals,4,738.0,,POINT (-46.6072628 -23.5507582)
445061590,-23.5509487,-46.6071068,,3,736.0,,POINT (-46.6071068 -23.5509487)
445061592,-23.5513666,-46.6067597,,3,737.0,,POINT (-46.6067597 -23.5513666)
445061594,-23.5516425,-46.6065299,,3,738.0,,POINT (-46.6065299 -23.5516425)
445061596,-23.5517732,-46.6064212,,3,739.0,,POINT (-46.6064212 -23.5517732)
445061598,-23.5520478,-46.6061875,,3,740.0,,POINT (-46.6061875 -23.5520478)
445061615,-23.551473,-46.6085992,,3,737.0,,POINT (-46.6085992 -23.551473)
445061620,-23.5496733,-46.6053068,traffic_signals,4,734.0,,POINT (-46.6053068 -23.5496733)
445061883,-23.5495583,-46.6054107,traffic_signals,4,735.0,,POINT (-46.6054107 -23.5495583)
445062076,-23.5550443,-46.6075215,,4,738.0,,POINT (-46.6075215 -23.5550443)
445062109,-23.5547771,-46.6080849,,3,737.0,,POINT (-46.6080849 -23.5547771)
445062140,-23.5697449,-46.6057809,,3,731.0,,POINT (-46.6057809 -23.5697449)
445062144,-23.5688519,-46.6073433,,3,734.0,,POINT (-46.6073433 -23.5688519)
445062161,-23.5657747,-46.6100172,,3,730.0,,POINT (-46.6100172 -23.5657747)
445062241,-23.554428,-46.6131477,,3,745.0,,POINT (-46.6131477 -23.554428)
445062262,-23.5541757,-46.6143853,,3,737.0,,POINT (-46.6143853 -23.5541757)
445062267,-23.5504927,-46.6046168,mini_roundabout,4,735.0,,POINT (-46.6046168 -23.5504927)
445062269,-23.5523097,-46.6030987,,3,742.0,,POINT (-46.6030987 -23.5523097)
445062277,-23.5536418,-46.6097533,,3,737.0,,POINT (-46.6097533 -23.5536418)
445062279,-23.554078,-46.6097692,,3,736.0,,POINT (-46.6097692 -23.554078)
445062286,-23.5542267,-46.6080669,,3,741.0,,POINT (-46.6080669 -23.5542267)
445062287,-23.5537951,-46.6080219,,3,738.0,,POINT (-46.6080219 -23.5537951)
445062294,-23.5547205,-46.6108726,,3,744.0,,POINT (-46.6108726 -23.5547205)
445062295,-23.5544556,-46.6108388,,3,743.0,,POINT (-46.6108388 -23.5544556)
445062299,-23.5641564,-46.6066783,,3,746.0,,POINT (-46.6066783 -23.5641564)
445062300,-23.5650571,-46.6062463,,3,737.0,,POINT (-46.6062463 -23.5650571)
445062302,-23.5662317,-46.6056931,traffic_signals,4,737.0,,POINT (-46.6056931 -23.5662317)
445062303,-23.5668812,-46.6071692,,4,733.0,,POINT (-46.6071692 -23.5668812)
445062304,-23.5672827,-46.6081057,,4,734.0,,POINT (-46.6081057 -23.5672827)
445062307,-23.5659244,-46.6076396,,4,735.0,,POINT (-46.6076396 -23.5659244)
445062308,-23.5649589,-46.6080822,traffic_signals,4,732.0,,POINT (-46.6080822 -23.5649589)
445062309,-23.5644412,-46.6083547,,3,735.0,,POINT (-46.6083547 -23.5644412)
445062310,-23.5653665,-46.6090369,,4,734.0,,POINT (-46.6090369 -23.5653665)
445062311,-23.5646814,-46.6074587,,3,738.0,,POINT (-46.6074587 -23.5646814)
445062312,-23.5637105,-46.6099638,,3,736.0,,POINT (-46.6099638 -23.5637105)
445062313,-23.5632471,-46.6109307,,4,734.0,,POINT (-46.6109307 -23.5632471)
445062314,-23.5642219,-46.610407,,4,731.0,,POINT (-46.610407 -23.5642219)
445062320,-23.5663249,-46.6085671,,4,736.0,,POINT (-46.6085671 -23.5663249)
445062357,-23.5531401,-46.5999309,traffic_signals,4,751.0,,POINT (-46.5999309 -23.5531401)
445062390,-23.5518179,-46.6083382,,3,738.0,,POINT (-46.6083382 -23.5518179)
445062396,-23.5512049,-46.6058027,,3,741.0,,POINT (-46.6058027 -23.5512049)
445062398,-23.550891,-46.6052713,,3,741.0,,POINT (-46.6052713 -23.550891)
445062400,-23.5494329,-46.6027996,,3,740.0,,POINT (-46.6027996 -23.5494329)
445160698,-23.5231277,-46.6446108,traffic_signals,4,730.0,,POINT (-46.6446108 -23.5231277)
445160699,-23.5240997,-46.644081,traffic_signals,4,732.0,,POINT (-46.644081 -23.5240997)
445160700,-23.5267677,-46.651644,traffic_signals,4,728.0,,POINT (-46.651644 -23.5267677)
445160703,-23.526294,-46.6527819,,3,732.0,,POINT (-46.6527819 -23.526294)
445160704,-23.521186,-46.6411867,,3,726.0,,POINT (-46.6411867 -23.521186)
445160706,-23.5232223,-46.655456,traffic_signals,4,731.0,,POINT (-46.655456 -23.5232223)
445160707,-23.5231881,-46.654184,traffic_signals,4,725.0,,POINT (-46.654184 -23.5231881)
445160708,-23.5230266,-46.6528753,traffic_signals,4,727.0,,POINT (-46.6528753 -23.5230266)
445160709,-23.5230616,-46.6541908,traffic_signals,4,726.0,,POINT (-46.6541908 -23.5230616)
445160710,-23.522907,-46.6574756,,3,728.0,,POINT (-46.6574756 -23.522907)
445160715,-23.5205357,-46.6575202,traffic_signals,4,732.0,,POINT (-46.6575202 -23.5205357)
445160716,-23.5194808,-46.6565006,traffic_signals,4,723.0,,POINT (-46.6565006 -23.5194808)
445160719,-23.5196709,-46.6556239,traffic_signals,4,724.0,,POINT (-46.6556239 -23.5196709)
445160721,-23.5196661,-46.6542807,traffic_signals,4,727.0,,POINT (-46.6542807 -23.5196661)
445160722,-23.519652,-46.6529806,traffic_signals,5,733.0,,POINT (-46.6529806 -23.519652)
445160725,-23.5248286,-46.6553959,,3,724.0,,POINT (-46.6553959 -23.5248286)
445160726,-23.5220207,-46.6555363,,4,732.0,,POINT (-46.6555363 -23.5220207)
445160727,-23.5207864,-46.6555936,,4,728.0,,POINT (-46.6555936 -23.5207864)
445160730,-23.5266013,-46.6540618,,4,726.0,,POINT (-46.6540618 -23.5266013)
445160731,-23.5207539,-46.6542664,,4,727.0,,POINT (-46.6542664 -23.5207539)
